"CodesAndRegsLicenseDataID","LicenseID","Description","LicenseName","Location","StreetNumber","Prefix","StreetName","Suffix","Longitude","Latitude","ExpirationDate","SubType","SubDescription","IssueDate","Zip","DISTRICT","NEIGHBORHOOD","ZONING","EndorsementType","EndorsementTypeDescription","EndorsementStatusDescription","EndorsementIssuedDate","AGENCY","GPSX","GPSY"
"1123","17511","Alcoholic Beverage Annual","KAREM'S GRILL & PUB","9424 NORTON COMMONS BLVD 101","9424"," ","NORTON COMMONS","BLVD","-85.565873006199993","38.324725478300003","2019-02-28 00:00:00","RST","Restaurant / Cafe","2007-01-12 13:58:00","40059","16","","PVD","LD2","Quota Retail Drink (12 AM - 2 AM)","Active","","Codes and Regulations","1262934","303030"
"1124","3800","Alcoholic Beverage Annual","COUSINS LIQUORS","1233 W HILL ST ","1233","W","HILL","ST","-85.776394457500004","38.227762494099998","2018-03-31 00:00:00","LIQ","Liquor Store","2004-03-09 16:05:00","40210","06","PARK HILL","EZ1","MBCO","NQ Retail Malt Beverage Combo (Package and Drink)","Active","","Codes and Regulations","1201962","268656"
"1125","14ABC1121","Alcoholic Beverage Annual","HILTON GARDEN INN","350 W CHESTNUT ST ","350","W","CHESTNUT","ST","-85.757472821199997","38.248781933499998","2018-11-30 00:00:00","HOT","Hotels","2014-10-27 09:01:37","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","SBL","Supplemental Bar","Active","2014-10-27 09:01:37","Codes and Regulations","1207522","276220"
"1126","14ABC1122","Alcoholic Beverage Annual","LIQUOR ZONE","5610 S 3RD ST ","5610","S","3RD","ST","-85.768947299399997","38.168982445200001","2019-02-28 00:00:00","LIQ","Liquor Store","2014-08-28 13:11:56","40214","21","IROQUOIS","C2","MBP","NQ Retail Malt Beverage Package","Active","2014-08-28 13:11:55","Codes and Regulations","1203748","247218"
"1127","14ABC1122","Alcoholic Beverage Annual","LIQUOR ZONE","5610 S 3RD ST ","5610","S","3RD","ST","-85.768947299399997","38.168982445200001","2019-02-28 00:00:00","LIQ","Liquor Store","2014-08-28 13:11:56","40214","21","IROQUOIS","C2","LP","Quota Retail Package","Active","2014-08-28 13:11:55","Codes and Regulations","1203748","247218"
"1128","14ABC1122","Alcoholic Beverage Annual","LIQUOR ZONE","5610 S 3RD ST ","5610","S","3RD","ST","-85.768947299399997","38.168982445200001","2019-02-28 00:00:00","LIQ","Liquor Store","2014-08-28 13:11:56","40214","21","IROQUOIS","C2","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","Active","2014-08-28 13:11:55","Codes and Regulations","1203748","247218"
"1129","5851","Alcoholic Beverage Annual","CLIFTON PIZZA COMPANY","2230 FRANKFORT AVE ","2230"," ","FRANKFORT","AVE","-85.704862965999993","38.253219899000001","2018-09-30 00:00:00","RST","Restaurant / Cafe","2004-08-24 09:43:00","40206","09","CLIFTON","C2","RLD","NQ2 Retail Drink (Restaurant)","Active","","Codes and Regulations","1222654","277593"
"1130","6878","Alcoholic Beverage Annual","ALL WOOL & A YARD WIDE DEMOCRA","1038 ASH ST ","1038"," ","ASH","ST","-85.736032100200006","38.225888368699998","2019-01-31 00:00:00","PRI","Private Club","2004-11-05 09:24:00","40217","10","SCHNITZELBURG","R5","MBRD2","NQ4 Retail Malt Beverage Drink (12 am till 2 am)","Active","","Codes and Regulations","1213544","267784"
"1131","6911","Alcoholic Beverage Annual","CHURCH OF THE ASCENSION","4600 LYNNBROOK DR ","4600"," ","LYNNBROOK","DR","-85.616474313300003","38.233080457500002","2019-01-31 00:00:00","CHR","Church / School","2004-11-08 15:10:00","40220","18","HIKES POINT","R4","MBRD","NQ4 Retail Malt Beverage Drink","Active","","Codes and Regulations","1247924","269871"
"1132","6911","Alcoholic Beverage Annual","CHURCH OF THE ASCENSION","4600 LYNNBROOK DR ","4600"," ","LYNNBROOK","DR","-85.616474313300003","38.233080457500002","2019-01-31 00:00:00","CHR","Church / School","2004-11-08 15:10:00","40220","18","HIKES POINT","R4","MBRD2","NQ4 Retail Malt Beverage Drink (12 am till 2 am)","Active","","Codes and Regulations","1247924","269871"
"1133","6943","Alcoholic Beverage Annual","FRAZIER BALL PARK","2221 BRADFORD DR ","2221"," ","BRADFORD","DR","-85.653550169400006","38.1974875919","2019-01-31 00:00:00","AMU","Amusement","2004-11-12 12:00:00","40218","10","","R5","MBRD","NQ4 Retail Malt Beverage Drink","Active","","Codes and Regulations","1237078","257071"
"1134","6955","Alcoholic Beverage Annual","HIKES POINT BAR & LOUNGE","3937 TAYLORSVILLE RD ","3937"," ","TAYLORSVILLE","RD","-85.627448938699999","38.220595814299998","2019-01-31 00:00:00","BAR","Bar","2004-11-10 12:40:00","40220","26","HIKES POINT","C1","MBRD4","NQ4 Retail Malt Beverage Drink (12 am till 4 am)","Active","","Codes and Regulations","1244704","265372"
"1135","6963","Alcoholic Beverage Annual","HUELSMAN 19TH HOLE BAR & GRILL","1100 ASH ST ","1100"," ","ASH","ST","-85.735765440700007","38.225787400500003","2019-01-31 00:00:00","BAR","Bar","2004-11-10 15:41:00","40217","10","SCHNITZELBURG","R5","MBRD","NQ4 Retail Malt Beverage Drink","Active","","Codes and Regulations","1213620","267746"
"1136","6963","Alcoholic Beverage Annual","HUELSMAN 19TH HOLE BAR & GRILL","1100 ASH ST ","1100"," ","ASH","ST","-85.735765440700007","38.225787400500003","2019-01-31 00:00:00","BAR","Bar","2004-11-10 15:41:00","40217","10","SCHNITZELBURG","R5","MBRD2","NQ4 Retail Malt Beverage Drink (12 am till 2 am)","Active","","Codes and Regulations","1213620","267746"
"1137","6979","Alcoholic Beverage Annual","ST LUKE CATHOLIC CHURCH","4211 JIM HAWKINS DR ","4211"," ","JIM HAWKINS","DR","-85.685998812999998","38.105372522800003","2019-01-31 00:00:00","CHR","Church / School","2004-11-11 11:50:57","40229","24","","R4","MBRD","NQ4 Retail Malt Beverage Drink","Active","","Codes and Regulations","1227231","223674"
"1138","6979","Alcoholic Beverage Annual","ST LUKE CATHOLIC CHURCH","4211 JIM HAWKINS DR ","4211"," ","JIM HAWKINS","DR","-85.685998812999998","38.105372522800003","2019-01-31 00:00:00","CHR","Church / School","2004-11-11 11:50:57","40229","24","","R4","MBRD2","NQ4 Retail Malt Beverage Drink (12 am till 2 am)","Active","","Codes and Regulations","1227231","223674"
"1139","6982","Alcoholic Beverage Annual","ST STEPHEN MARTYR CHURCH","3015 GREENUP RD ","3015"," ","GREENUP","RD","-85.728775273400004","38.209914253599997","2019-01-31 00:00:00","CHR","Church / School","2004-11-11 12:03:00","40217","10","AUDUBON","R5","MBRD","NQ4 Retail Malt Beverage Drink","Active","","Codes and Regulations","1215535","261934"
"1140","6985","Alcoholic Beverage Annual","ST STEPHEN MARTYR CHURCH","2931 PINDELL AVE ","2931"," ","PINDELL","AVE","-85.729051626900002","38.208784739999999","2019-01-31 00:00:00","CHR","Church / School","2004-11-11 14:17:34","40217","10","AUDUBON","R5","MBRD","NQ4 Retail Malt Beverage Drink","Active","","Codes and Regulations","1215449","261524"
"1141","6989","Alcoholic Beverage Annual","UNION STATION","9302 BLUE LICK RD ","9302"," ","BLUE LICK","RD","-85.690853588799996","38.1142850142","2019-01-31 00:00:00","BAR","Bar","2004-11-11 14:54:00","40229","24","","CN","MBRD4","NQ4 Retail Malt Beverage Drink (12 am till 4 am)","Active","","Codes and Regulations","1225885","226941"
"1142","15ABC1004","Alcoholic Beverage Annual","LIQUOR WORLD","6511 GREENWOOD RD ","6511"," ","GREENWOOD","RD","-85.872705381800003","38.145056114600003","2018-09-30 00:00:00","LIQ","Liquor Store","2015-02-11 11:10:47","40258","12","","C1","MBCO","NQ Retail Malt Beverage Combo (Package and Drink)","Active","","Codes and Regulations","1173769","239015"
"1143","15ABC1031","Alcoholic Beverage Annual","LIQUOR OUTLET","3415 BRECKENRIDGE LN ","3415"," ","BRECKENRIDGE","LN","-85.621854851600006","38.199218407300002","2019-01-31 00:00:00","LIQ","Liquor Store","2015-03-17 12:18:59","40220","26","","C1","LP","Quota Retail Package","Active","2015-03-17 12:18:59","Codes and Regulations","1246195","257564"
"1144","13ABC1017","Alcoholic Beverage Annual","OLD LOUISVILLE TAVERN","1532 S 4TH ST ","1532","S","4TH","ST","-85.762469811499997","38.224840298700002","2018-05-31 00:00:00","BAR","Bar","2013-07-10 11:28:43","40208","06","OLD LOUISVILLE","TNZD","LD4","Quota Retail Drink (12 AM - 4 AM)","Active","2013-07-10 11:28:42","Codes and Regulations","1205944","267526"
"1145","5178","Alcoholic Beverage Annual","PIZZA HUT #013420","5366 NEW CUT RD ","5366"," ","NEW CUT","RD","-85.776734091400002","38.150982469900001","2018-07-31 00:00:00","RST","Restaurant / Cafe","2004-07-08 14:37:00","40214","25","IROQUOIS PARK","C1","MBRD","NQ4 Retail Malt Beverage Drink","Active","","Codes and Regulations","1201401","240701"
"1146","13ABC1063","Alcoholic Beverage Annual","EVAN WILLIAMS BOURBON EXPERIENCE","528 W MAIN ST ","528","W","MAIN","ST","-85.759474014199995","38.256594236399998","2018-11-30 00:00:00","MAN","Manufacturer","2013-11-07 15:47:45","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","DIS","Distiller","Active","2013-11-07 15:47:45","Codes and Regulations","1206994","279074"
"1147","16ABC1064","Alcoholic Beverage Annual","MOD PIZZA","3085 BRECKENRIDGE LN 101","3085"," ","BRECKENRIDGE","LN","-85.626783614600001","38.215613596399997","2019-01-31 00:00:00","RST","Restaurant / Cafe","2016-07-19 12:34:42","40220","26","","C1","RLD","NQ2 Retail Drink (Restaurant)","Active","2016-07-19 12:34:42","Codes and Regulations","1244868","263555"
"1148","5851","Alcoholic Beverage Annual","CLIFTON PIZZA COMPANY","2230 FRANKFORT AVE ","2230"," ","FRANKFORT","AVE","-85.704862965999993","38.253219899000001","2018-09-30 00:00:00","RST","Restaurant / Cafe","2004-08-24 09:43:00","40206","09","CLIFTON","C2","SD","Sunday Drink","Active","","Codes and Regulations","1222654","277593"
"1149","14ABC1016","Alcoholic Beverage Annual","CAFFE BAR MAHALA","3952 BARDSTOWN RD ","3952"," ","BARDSTOWN","RD","-85.649916101399995","38.193288148699999","2019-01-31 00:00:00","RST","Restaurant / Cafe","2014-05-01 13:46:50","40218","10","","M2","LD","Quota Retail Drink","Active","2014-05-01 13:46:50","Codes and Regulations","1238099","255526"
"1150","5224","Alcoholic Beverage Annual","CVS PHARMACY #6203","3997 7TH STREET RD ","3997"," ","7TH STREET","RD","-85.807234635699999","38.192022664500001","2018-07-31 00:00:00","LIQ","Liquor Store","2004-07-13 11:25:00","40216","03","REMAINDER OF CITY","C1","MBP","NQ Retail Malt Beverage Package","Active","","Codes and Regulations","1192884","255791"
"1151","34357","Alcoholic Beverage Annual","PRIME LIQUOR","1442 S 22ND ST ","1442","S","22ND","ST","-85.792040559499995","38.231355157800003","2018-03-31 00:00:00","LIQ","Liquor Store","2012-03-26 15:01:00","40210","03","PARK HILL","C1","MBP","NQ Retail Malt Beverage Package","Active","","Codes and Regulations","1197490","270039"
"1152","34357","Alcoholic Beverage Annual","PRIME LIQUOR","1442 S 22ND ST ","1442","S","22ND","ST","-85.792040559499995","38.231355157800003","2018-03-31 00:00:00","LIQ","Liquor Store","2012-03-26 15:01:00","40210","03","PARK HILL","C1","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","Active","","Codes and Regulations","1197490","270039"
"1153","3635","Alcoholic Beverage Annual","AAHMED GROTTO","10703 W MANSLICK RD ","10703","W","MANSLICK","RD","-85.759469370900007","38.105897031300003","2018-03-31 00:00:00","PRI","Private Club","2004-02-27 16:05:00","40118","13","","C2","PC","NQ3 Retail Drink (Private Club)","Active","","Codes and Regulations","1206096","224203"
"1154","24239","Alcoholic Beverage Annual","BIG TIME LIQUORS 2","2412 DIXIE HWY ","2412"," ","DIXIE","HWY","-85.796329045799993","38.214946372199996","2019-02-28 00:00:00","LIQ","Liquor Store","2009-10-15 13:30:00","40216","03","","C1","MBP","NQ Retail Malt Beverage Package","Active","","Codes and Regulations","1196158","264085"
"1155","3351","Alcoholic Beverage Annual","JOHN O'BRYAN'S TAVERN","4123 FLINTLOCK DR ","4123"," ","FLINTLOCK","DR","-85.833989860200006","38.160312047300003","2019-02-28 00:00:00","BAR","Bar","2004-02-18 09:57:00","40216","12","","M2","MBRD4","NQ4 Retail Malt Beverage Drink (12 am till 4 am)","Active","","Codes and Regulations","1184997","244376"
"1156","24239","Alcoholic Beverage Annual","BIG TIME LIQUORS 2","2412 DIXIE HWY ","2412"," ","DIXIE","HWY","-85.796329045799993","38.214946372199996","2019-02-28 00:00:00","LIQ","Liquor Store","2009-10-15 13:30:00","40216","03","","C1","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","Active","","Codes and Regulations","1196158","264085"
"1157","16ABC1056","Alcoholic Beverage Annual","FIRST STRING FAMILY SPORTS GRILL & PUB","5921 NEW CUT RD ","5921"," ","NEW CUT","RD","-85.774308155300005","38.1274994491","2019-02-28 00:00:00","BAR","Bar","2016-05-02 16:57:32","40214","13","","C1","MBRD","NQ4 Retail Malt Beverage Drink","Active","2016-05-02 16:57:32","Codes and Regulations","1201957","232139"
"1158","17511","Alcoholic Beverage Annual","KAREM'S GRILL & PUB","9424 NORTON COMMONS BLVD 101","9424"," ","NORTON COMMONS","BLVD","-85.565873006199993","38.324725478300003","2019-02-28 00:00:00","RST","Restaurant / Cafe","2007-01-12 13:58:00","40059","16","","PVD","MBRD2","NQ4 Retail Malt Beverage Drink (12 am till 2 am)","Active","","Codes and Regulations","1262934","303030"
"1159","3828","Alcoholic Beverage Annual","VERMONT LIQUORS","509 LOUIS COLEMAN JR DR ","509"," ","LOUIS COLEMAN JR","DR","-85.807056655300002","38.256164591500003","2018-03-31 00:00:00","LIQ","Liquor Store","2004-03-15 08:47:00","40211","05","SHAWNEE","C1","MBCO","NQ Retail Malt Beverage Combo (Package and Drink)","Active","","Codes and Regulations","1193330","279145"
"1160","23439","Alcoholic Beverage Annual","SPEEDYMART #22","4406 TAYLOR BLVD ","4406"," ","TAYLOR","BLVD","-85.783108469699997","38.175531386800003","2019-02-28 00:00:00","GRO","Grocery / Food Mart","2009-05-19 14:03:00","40215","15","IROQUOIS","C1","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","Active","","Codes and Regulations","1199717","249670"
"1161","16ABC1056","Alcoholic Beverage Annual","FIRST STRING FAMILY SPORTS GRILL & PUB","5921 NEW CUT RD ","5921"," ","NEW CUT","RD","-85.774308155300005","38.1274994491","2019-02-28 00:00:00","BAR","Bar","2016-05-02 16:57:32","40214","13","","C1","SD","Sunday Drink","Active","2016-05-02 16:57:32","Codes and Regulations","1201957","232139"
"1162","5225","Alcoholic Beverage Annual","CVS PHARMACY #6206","5121 ANTLE DR ","5121"," ","ANTLE","DR","-85.668473435400003","38.087853836299999","2018-07-31 00:00:00","LIQ","Liquor Store","2004-07-13 11:27:00","40229","13","","C1","MBP","NQ Retail Malt Beverage Package","Active","","Codes and Regulations","1232175","217217"
"1163","5227","Alcoholic Beverage Annual","CVS PHARMACY #6216","6109 BARDSTOWN RD ","6109"," ","BARDSTOWN","RD","-85.590425204699997","38.157685831999999","2018-07-31 09:44:00","LIQ","Liquor Store","2004-07-13 11:39:00","40291","22","","C1","MBP","NQ Retail Malt Beverage Package","Active","","Codes and Regulations","1255006","242308"
"1164","5509","Alcoholic Beverage Annual","SPEEDWAY #9315","11301 WESTPORT RD ","11301"," ","WESTPORT","RD","-85.541440797999996","38.300171758499999","2018-08-31 00:00:00","GRO","Grocery / Food Mart","2004-07-30 12:59:00","40241","17","","C2","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","Active","","Codes and Regulations","1269817","293990"
"1165","5524","Alcoholic Beverage Annual","CIRCLE K #3237","4700 BARDSTOWN RD ","4700"," ","BARDSTOWN","RD","-85.623970759599999","38.178782810400001","2018-08-31 00:00:00","GRO","Grocery / Food Mart","2004-07-30 15:32:00","40218","02","","C1","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","Active","","Codes and Regulations","1245476","250132"
"1166","5540","Alcoholic Beverage Annual","CIRCLE K #3228","5203 GREENWOOD RD ","5203"," ","GREENWOOD","RD","-85.852328419000003","38.144379364599999","2018-08-31 00:00:00","GRO","Grocery / Food Mart","2004-08-02 08:26:00","40258","12","","C1","MBP","NQ Retail Malt Beverage Package","Active","","Codes and Regulations","1179624","238666"
"1167","5540","Alcoholic Beverage Annual","CIRCLE K #3228","5203 GREENWOOD RD ","5203"," ","GREENWOOD","RD","-85.852328419000003","38.144379364599999","2018-08-31 00:00:00","GRO","Grocery / Food Mart","2004-08-02 08:26:00","40258","12","","C1","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","Active","","Codes and Regulations","1179624","238666"
"1168","22982","Alcoholic Beverage Annual","CIRCLE K #3311","2911 BARDSTOWN RD ","2911"," ","BARDSTOWN","RD","-85.675308354199998","38.216681752500001","2018-08-31 00:00:00","GRO","Grocery / Food Mart","2009-11-19 10:47:00","40205","08","HAWTHORNE","C2","MBP","NQ Retail Malt Beverage Package","Active","","Codes and Regulations","1230934","264156"
"1169","16ABC1069","Alcoholic Beverage Annual","THE FRESH MARKET","1805 RUDY LN ","1805"," ","RUDY","LN","-85.638058061999999","38.279735689500001","2018-05-31 00:00:00","GRO","Grocery / Food Mart","2016-06-13 11:20:19","40207","16","","C1","MBP","NQ Retail Malt Beverage Package","Active","2016-06-13 11:20:19","Codes and Regulations","1241981","286952"
"1170","16ABC1072","Alcoholic Beverage Annual","TONY'S CONVENIENCE MART","2532 W BROADWAY ","2532","W","BROADWAY"," ","-85.794769891200005","38.249019594799996","2019-03-31 00:00:00","GRO","Grocery / Food Mart","2016-07-12 08:16:29","40211","06","CALIFORNIA","C2","MBP","NQ Retail Malt Beverage Package","Active","","Codes and Regulations","1196814","276484"
"1171","16ABC1091","Alcoholic Beverage Annual","DERBY BAR & GRILL","2825 TAYLOR BLVD ","2825"," ","TAYLOR","BLVD","-85.772731750299997","38.208824528299999","2018-05-31 00:00:00","BAR","Bar","2016-06-06 12:25:42","40208","06","SOUTH LOUISVILLE","R6","SD","Sunday Drink","Active","","Codes and Regulations","1202900","261743"
"1172","16ABC1014","Alcoholic Beverage Annual","BEHAR CAFE","282 EVANGELINE AVE ","282"," ","EVANGELINE","AVE","-85.764219944199994","38.160145570600001","2019-02-28 00:00:00","RST","Restaurant / Cafe","2016-06-02 11:54:18","40214","21","SOUTHLAND PARK","C1","LD4","Quota Retail Drink (12 AM - 4 AM)","Active","","Codes and Regulations","1205054","243978"
"1173","5372","Alcoholic Beverage Annual","ZA'S PIZZA PUB","1573 BARDSTOWN RD ","1573"," ","BARDSTOWN","RD","-85.705208591800002","38.231187112500002","2019-01-31 00:00:00","RST","Restaurant / Cafe","2004-07-21 16:34:00","40205","08","BONNYCASTLE","(C2)","SD","Sunday Drink","Active","","Codes and Regulations","1222428","269572"
"1174","ABC890003","Alcoholic Beverage Annual","B-QUICK LIQUOR","2119 UPPER HUNTERS TRCE ","2119"," ","UPPER HUNTERS","TRCE","-85.836770045500003","38.168005474600001","2019-02-28 00:00:00","LIQ","Liquor Store","2017-06-15 15:11:24","40216","12","","C1","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","Active","2017-06-15 15:11:24","Codes and Regulations","1184246","247191"
"1175","ABC907713","Alcoholic Beverage Annual","CHIK'N & MI","2319 BROWNSBORO RD ","2319"," ","BROWNSBORO","RD","-85.702375945200004","38.258603479999998","2018-09-30 00:00:00","RST","Restaurant / Cafe","2017-03-29 09:51:34","40206","09","CLIFTON HEIGHTS","C1","RLD","NQ2 Retail Drink (Restaurant)","Active","2017-03-29 09:51:33","Codes and Regulations","1223399","279542"
"1176","ABC917375","Alcoholic Beverage Annual","ART SANCTUARY","1433 S SHELBY ST ","1433","S","SHELBY","ST","-85.741433694700007","38.226313837399999","2019-01-31 00:00:00","AMU","Amusement","2017-06-19 09:44:48","40217","10","SCHNITZELBURG","CM","MBRD","NQ4 Retail Malt Beverage Drink","Active","2017-06-19 09:44:48","Codes and Regulations","1211995","267964"
