"CodesAndRegsLicenseDataID","LicenseID","Description","LicenseName","Location","StreetNumber","Prefix","StreetName","Suffix","Longitude","Latitude","ExpirationDate","SubType","SubDescription","IssueDate","Zip","DISTRICT","NEIGHBORHOOD","ZONING","EndorsementType","EndorsementTypeDescription","EndorsementStatusDescription","EndorsementIssuedDate","AGENCY","GPSX","GPSY"
"423","17247","Alcoholic Beverage Annual","MORE SHENANGIANS","4521 BARDSTOWN RD ","4521"," ","BARDSTOWN","RD","-85.627886827899999","38.182191513600003","2019-01-31 00:00:00","BAR","Bar","2006-10-09 11:17:00","40218","02","","C2","SD","Sunday Drink","ACTIVE","","Codes and Regulations","1244369","251390"
"424","17247","Alcoholic Beverage Annual","MORE SHENANGIANS","4521 BARDSTOWN RD ","4521"," ","BARDSTOWN","RD","-85.627886827899999","38.182191513600003","2019-01-31 00:00:00","BAR","Bar","2006-10-09 11:17:00","40218","02","","C2","LD4","Quota Retail Drink (12 AM - 4 AM)","ACTIVE","","Codes and Regulations","1244369","251390"
"425","14ABC1202","Alcoholic Beverage Annual","BETHLEHEM 2014","1506 S SHELBY ST ","1506","S","SHELBY","ST","-85.742838072699996","38.224683767400002","2019-01-31 00:00:00","GRO","Grocery / Food Mart","2014-12-30 12:17:55","40217","04","MERRIWETHER","C1","MBP","NQ Retail Malt Beverage Package","ACTIVE","2014-12-30 12:17:55","Codes and Regulations","1211582","267377"
"426","17368","Alcoholic Beverage Annual","CHILI'S GRILL & BAR II","9720 VON ALLMEN CT ","9720"," ","VON ALLMEN","CT","-85.5724371222","38.311128792300003","2018-07-31 00:00:00","RST","Restaurant / Cafe","2007-03-13 16:45:00","40241","16","","C1","RLD","NQ2 Retail Drink (Restaurant)","ACTIVE","","Codes and Regulations","1260980","298106"
"427","17368","Alcoholic Beverage Annual","CHILI'S GRILL & BAR II","9720 VON ALLMEN CT ","9720"," ","VON ALLMEN","CT","-85.5724371222","38.311128792300003","2018-07-31 00:00:00","RST","Restaurant / Cafe","2007-03-13 16:45:00","40241","16","","C1","SD","Sunday Drink","ACTIVE","","Codes and Regulations","1260980","298106"
"428","15ABC1075","Alcoholic Beverage Annual","LA COCINA DE MAMA","2809 N HURSTBOURNE PKY 117","2809","N","HURSTBOURNE","PKY","-85.569931874399998","38.286646623899998","2019-01-31 00:00:00","RST","Restaurant / Cafe","2015-06-01 13:15:53","40223","17","","C1","SD","Sunday Drink","ACTIVE","2015-06-01 13:15:53","Codes and Regulations","1261571","289181"
"429","17382","Alcoholic Beverage Annual","SILVER SPOON THE","604 S 3RD ST 100","604","S","3RD","ST","-85.756401160500005","38.248493660400001","2018-11-30 00:00:00","RST","Restaurant / Cafe","2006-10-19 15:25:00","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","CATE","Caterer","ACTIVE","","Codes and Regulations","1207828","276110"
"430","15ABC1077","Alcoholic Beverage Annual","DIFABIO'S CASAPELA LOUISVILLE","2311 FRANKFORT AVE ","2311"," ","FRANKFORT","AVE","-85.7027761465","38.253536987799997","2018-09-30 00:00:00","RST","Restaurant / Cafe","2015-05-29 23:25:06","40206","09","CLIFTON","C2","LD","Quota Retail Drink","ACTIVE","2015-05-29 23:25:06","Codes and Regulations","1223255","277699"
"431","15ABC1077","Alcoholic Beverage Annual","DIFABIO'S CASAPELA LOUISVILLE","2311 FRANKFORT AVE ","2311"," ","FRANKFORT","AVE","-85.7027761465","38.253536987799997","2018-09-30 00:00:00","RST","Restaurant / Cafe","2015-05-29 23:25:06","40206","09","CLIFTON","C2","SD","Sunday Drink","ACTIVE","2015-05-29 23:25:06","Codes and Regulations","1223255","277699"
"432","15ABC1081","Alcoholic Beverage Annual","MASTERPIECE MIXERS FUN ART SHOP","8021 DIXIE HWY 105","8021"," ","DIXIE","HWY","-85.843759764599994","38.135507673799999","2018-09-30 00:00:00","AMU","Amusement","2015-06-10 11:10:36","40258","25","","C2","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","2015-06-10 11:10:36","Codes and Regulations","1182032","235393"
"433","15ABC1093","Alcoholic Beverage Annual","PASSALINO'S","207 W MARKET ST ","207","W","MARKET","ST","-85.753798659300003","38.255173419499997","2018-11-30 00:00:00","RST","Restaurant / Cafe","2015-08-05 13:10:46","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","LD","Quota Retail Drink","ACTIVE","2015-08-05 13:10:45","Codes and Regulations","1208615","278530"
"434","33495","Alcoholic Beverage Annual","APOCALYPSE","1612 MELLWOOD AVE ","1612"," ","MELLWOOD","AVE","-85.720221289400001","38.256446787400002","2018-09-30 00:00:00","BAR","Bar","2011-10-03 10:47:00","40206","09","CLIFTON","M2","MBCO","NQ Retail Malt Beverage Combo (Package and Drink)","ACTIVE","","Codes and Regulations","1218263","278838"
"435","18054","Alcoholic Beverage Annual","IMPELLIZZERI PIZZA","1381 BARDSTOWN RD ","1381"," ","BARDSTOWN","RD","-85.711887058499997","38.233633079800001","2018-10-31 00:00:00","RST","Restaurant / Cafe","2007-06-27 13:16:00","40204","08","CHEROKEE TRIANGLE","(C2)","RLD4","NQ2 Restaurant Liquor Drink (12 am till 4 am)","ACTIVE","","Codes and Regulations","1220524","270493"
"436","16340","Alcoholic Beverage Annual","CHILI'S GRILL & BAR II","11600 ANTONIA WAY ","11600"," ","ANTONIA","WAY","-85.6707555439","38.094573860399997","2018-07-31 00:00:00","RST","Restaurant / Cafe","2006-05-16 10:49:00","40229","13","","C2","RLD2","NQ2 Restaurant Liquor Drink (12 am till 2 am)","ACTIVE","","Codes and Regulations","1231556","219674"
"437","35865","Alcoholic Beverage Annual","DOLLAR GENERAL STORE #2571","8641 PRESTON HWY ","8641"," ","PRESTON","HWY","-85.679543449799993","38.1281478585","2018-07-31 00:00:00","GRO","Grocery / Food Mart","2012-09-06 10:56:10","40219","24","","C1","MBP","NQ Retail Malt Beverage Package","ACTIVE","","Codes and Regulations","1229217","231938"
"438","17481","Alcoholic Beverage Annual","DIAMOND PUB & BILLIARD","3814 FRANKFORT AVE ","3814"," ","FRANKFORT","AVE","-85.656397558600005","38.252734248099998","2018-05-31 00:00:00","BAR","Bar","2006-12-19 10:29:00","40207","09","ROCKCREEK LEXINGTON ROAD","C2","LD","Quota Retail Drink","ACTIVE","","Codes and Regulations","1236567","277200"
"439","17481","Alcoholic Beverage Annual","DIAMOND PUB & BILLIARD","3814 FRANKFORT AVE ","3814"," ","FRANKFORT","AVE","-85.656397558600005","38.252734248099998","2018-05-31 00:00:00","BAR","Bar","2006-12-19 10:29:00","40207","09","ROCKCREEK LEXINGTON ROAD","C2","SD","Sunday Drink","ACTIVE","","Codes and Regulations","1236567","277200"
"440","17481","Alcoholic Beverage Annual","DIAMOND PUB & BILLIARD","3814 FRANKFORT AVE ","3814"," ","FRANKFORT","AVE","-85.656397558600005","38.252734248099998","2018-05-31 00:00:00","BAR","Bar","2006-12-19 10:29:00","40207","09","ROCKCREEK LEXINGTON ROAD","C2","LD4","Quota Retail Drink (12 AM - 4 AM)","ACTIVE","","Codes and Regulations","1236567","277200"
"441","17511","Alcoholic Beverage Annual","KAREM'S GRILL & PUB","9424 NORTON COMMONS BLVD 101","9424"," ","NORTON COMMONS","BLVD","-85.565873006199993","38.324725478300003","2019-02-28 00:00:00","RST","Restaurant / Cafe","2007-01-12 13:58:00","40059","16","","PVD","LD","Quota Retail Drink","ACTIVE","","Codes and Regulations","1262934","303030"
"442","13ABC1077","Alcoholic Beverage Annual","CHILL BAR & PACKAGE IN THE HIGHLANDS","1117 BARDSTOWN RD ","1117"," ","BARDSTOWN","RD","-85.719988274000002","38.2382248989","2018-10-31 00:00:00","BAR","Bar","2013-10-16 15:08:34","40204","08","CHEROKEE TRIANGLE","(C2)","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","INACTIVE","","Codes and Regulations","1218224","272202"
"443","17518","Alcoholic Beverage Annual","BROWN HOTEL","335 W BROADWAY ","335","W","BROADWAY"," ","-85.758007401100002","38.246517511999997","2018-11-30 00:00:00","HOT","Hotels","2007-01-22 09:15:00","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","CCC","NQ1 Retail Drink (Convention Center or Convention Hotel Complex)","ACTIVE","","Codes and Regulations","1207355","275398"
"444","17518","Alcoholic Beverage Annual","BROWN HOTEL","335 W BROADWAY ","335","W","BROADWAY"," ","-85.758007401100002","38.246517511999997","2018-11-30 00:00:00","HOT","Hotels","2007-01-22 09:15:00","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","ESL","Extended Hours Supplement","ACTIVE","","Codes and Regulations","1207355","275398"
"445","17519","Alcoholic Beverage Annual","GREENWOOD LIQUOR","4116 GREENWOOD AVE ","4116"," ","GREENWOOD","AVE","-85.820833895500002","38.2440167695","2019-03-31 00:00:00","LIQ","Liquor Store","2006-12-07 10:04:00","40211","01","CHICKASAW","C1","LP","Quota Retail Package","ACTIVE","","Codes and Regulations","1189299","274789"
"446","17481","Alcoholic Beverage Annual","DIAMOND PUB & BILLIARD","3814 FRANKFORT AVE ","3814"," ","FRANKFORT","AVE","-85.656397558600005","38.252734248099998","2018-05-31 00:00:00","BAR","Bar","2006-12-19 10:29:00","40207","09","ROCKCREEK LEXINGTON ROAD","C2","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1236567","277200"
"447","18205","Alcoholic Beverage Annual","STATE LIQUORS","3786 LEXINGTON RD ","3786"," ","LEXINGTON","RD","-85.658252620900001","38.252310931700002","2018-05-31 00:00:00","LIQ","Liquor Store","2007-03-29 08:45:00","40207","09","ROCKCREEK LEXINGTON ROAD","C2","MBP","NQ Retail Malt Beverage Package","ACTIVE","","Codes and Regulations","1236032","277054"
"448","33552","Alcoholic Beverage Annual","LOCKER ROOM BAR & GRILL","12812 DIXIE HWY ","12812"," ","DIXIE","HWY","-85.8853709638","38.069255098799999","2018-09-30 00:00:00","BAR","Bar","2011-10-14 10:04:00","40272","14","","C1","MBRD4","NQ4 Retail Malt Beverage Drink (12 am till 4 am)","ACTIVE","","Codes and Regulations","1169637","211480"
"449","6401","Alcoholic Beverage Annual","FLANAGAN'S ALE HOUSE","934 BAXTER AVE ","934"," ","BAXTER","AVE","-85.725448247299994","38.2414846267","2018-10-31 00:00:00","RST","Restaurant / Cafe","2004-10-01 10:59:00","40204","08","HIGHLANDS","(C2)","MBCO","NQ Retail Malt Beverage Combo (Package and Drink)","ACTIVE","","Codes and Regulations","1216675","273414"
"450","7511","Alcoholic Beverage Annual","MOOSE LODGE #5","4615 FEGENBUSH LN ","4615"," ","FEGENBUSH","LN","-85.636966543200003","38.1819356353","2019-01-31 00:00:00","PRI","Private Club","2005-02-04 12:57:00","40228","02","","R4","PC","NQ3 Retail Drink (Private Club)","ACTIVE","","Codes and Regulations","1241758","251336"
"451","14197","Alcoholic Beverage Annual","CAFE 360 & MANTRA LOUNGE","1582 BARDSTOWN RD ","1582"," ","BARDSTOWN","RD","-85.705120062099994","38.230765277400003","2019-01-31 00:00:00","BAR","Bar","2005-05-25 14:45:00","40205","08","DEER PARK","(C2)","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1222451","269418"
"452","15197","Alcoholic Beverage Annual","CONVENIENCE FOOD MART","3303 NEWBURG RD ","3303"," ","NEWBURG","RD","-85.685080933999998","38.200885854500001","2019-01-31 00:00:00","GRO","Grocery / Food Mart","2005-10-10 09:24:00","40218","10","BASHFORD MANOR","C1","MBP","NQ Retail Malt Beverage Package","ACTIVE","","Codes and Regulations","1228037","258448"
"453","37411","Alcoholic Beverage Annual","SUBZI MANDI","4746 BARDSTOWN RD ","4746"," ","BARDSTOWN","RD","-85.623934013799996","38.177574857899998","2019-01-31 00:00:00","GRO","Grocery / Food Mart","2013-08-07 09:45:45","40218","02","","C1","MBP","NQ Retail Malt Beverage Package","ACTIVE","","Codes and Regulations","1245480","249692"
"454","15762","Alcoholic Beverage Annual","LEFT FIELD LOUNGE","2282 BARDSTOWN RD ","2282"," ","BARDSTOWN","RD","-85.691304404199997","38.2239114805","2019-01-31 00:00:00","BAR","Bar","2006-02-02 09:57:00","40205","08","BELKNAP","(C2)","MBRD4","NQ4 Retail Malt Beverage Drink (12 am till 4 am)","ACTIVE","","Codes and Regulations","1226380","266860"
"455","28499","Alcoholic Beverage Annual","HEADLINERS","1386 LEXINGTON RD ","1386"," ","LEXINGTON","RD","-85.723771039699997","38.250813215299999","2018-09-30 00:00:00","BAR","Bar","2010-10-01 09:35:00","40206","04","IRISH HILL","PD","MBRD4","NQ4 Retail Malt Beverage Drink (12 am till 4 am)","ACTIVE","","Codes and Regulations","1217211","276803"
"456","37418","Alcoholic Beverage Annual","SHOWCASE CINEMA DE LUX PRESTON","9700 PRESTON CROSSING BLVD ","9700"," ","PRESTON CROSSING","BLVD","-85.671552427699993","38.108328932399999","2019-01-31 00:00:00","RST","Restaurant / Cafe","2013-06-05 12:49:41","40229","24","","C2","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1231404","224686"
"457","37418","Alcoholic Beverage Annual","SHOWCASE CINEMA DE LUX PRESTON","9700 PRESTON CROSSING BLVD ","9700"," ","PRESTON CROSSING","BLVD","-85.671552427699993","38.108328932399999","2019-01-31 00:00:00","RST","Restaurant / Cafe","2013-06-05 12:49:41","40229","24","","C2","MBRD2","NQ4 Retail Malt Beverage Drink (12 am till 2 am)","ACTIVE","","Codes and Regulations","1231404","224686"
"458","7064","Alcoholic Beverage Annual","OLD TOWN LIQUORS","1529 BARDSTOWN RD ","1529"," ","BARDSTOWN","RD","-85.707354386000006","38.231586034000003","2019-01-31 00:00:00","LIQ","Liquor Store","2004-11-16 11:57:00","40205","08","BONNYCASTLE","(C2)","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","ACTIVE","","Codes and Regulations","1221814","269727"
"459","7064","Alcoholic Beverage Annual","OLD TOWN LIQUORS","1529 BARDSTOWN RD ","1529"," ","BARDSTOWN","RD","-85.707354386000006","38.231586034000003","2019-01-31 00:00:00","LIQ","Liquor Store","2004-11-16 11:57:00","40205","08","BONNYCASTLE","(C2)","LP2","Quota Retail Package (12 AM - 2 AM)","ACTIVE","","Codes and Regulations","1221814","269727"
"460","7098","Alcoholic Beverage Annual","CHECK'S PLACE","1101 E BURNETT AVE ","1101","E","BURNETT","AVE","-85.738752609200006","38.222731084599999","2019-01-31 00:00:00","BAR","Bar","2004-11-18 14:41:00","40217","10","SCHNITZELBURG","C1","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1212744","266647"
"461","7098","Alcoholic Beverage Annual","CHECK'S PLACE","1101 E BURNETT AVE ","1101","E","BURNETT","AVE","-85.738752609200006","38.222731084599999","2019-01-31 00:00:00","BAR","Bar","2004-11-18 14:41:00","40217","10","SCHNITZELBURG","C1","MBRD4","NQ4 Retail Malt Beverage Drink (12 am till 4 am)","ACTIVE","","Codes and Regulations","1212744","266647"
"462","35863","Alcoholic Beverage Annual","DOLLAR GENERAL STORE #495","4443 CANE RUN RD 150","4443"," ","CANE RUN","RD","-85.839887614899993","38.1957129838","2018-07-31 00:00:00","GRO","Grocery / Food Mart","2012-09-06 10:57:48","40216","01","","C1","MBP","NQ Retail Malt Beverage Package","ACTIVE","","Codes and Regulations","1183524","257295"
"463","17619","Alcoholic Beverage Annual","OLIVE GARDEN ITALIAN REST 1703","9730 VON ALLMEN CT ","9730"," ","VON ALLMEN","CT","-85.571903599799995","38.311115603200001","2018-07-31 00:00:00","RST","Restaurant / Cafe","2007-01-29 08:53:00","40241","16","","C1","RLD","NQ2 Retail Drink (Restaurant)","ACTIVE","","Codes and Regulations","1261133","298099"
"464","17619","Alcoholic Beverage Annual","OLIVE GARDEN ITALIAN REST 1703","9730 VON ALLMEN CT ","9730"," ","VON ALLMEN","CT","-85.571903599799995","38.311115603200001","2018-07-31 00:00:00","RST","Restaurant / Cafe","2007-01-29 08:53:00","40241","16","","C1","SD","Sunday Drink","ACTIVE","","Codes and Regulations","1261133","298099"
"465","7072","Alcoholic Beverage Annual","OWL CREEK COMMUNITY ASSN","10607 HOBBS STATION RD ","10607"," ","HOBBS STATION","RD","-85.556431666700007","38.258272777899997","2019-01-31 00:00:00","PRI","Private Club","2004-11-16 12:48:00","40223","18","","R4","SD","Sunday Drink","ACTIVE","2004-11-16 12:48:00","Codes and Regulations","1265299","278794"
"466","6401","Alcoholic Beverage Annual","FLANAGAN'S ALE HOUSE","934 BAXTER AVE ","934"," ","BAXTER","AVE","-85.725448247299994","38.2414846267","2018-10-31 00:00:00","RST","Restaurant / Cafe","2004-10-01 10:59:00","40204","08","HIGHLANDS","(C2)","LD4","Quota Retail Drink (12 AM - 4 AM)","ACTIVE","","Codes and Regulations","1216675","273414"
"467","15699","Alcoholic Beverage Annual","KRAZY DAVE'S","2817 DEL RIO PL ","2817"," ","DEL RIO","PL","-85.654428127399996","38.214647128999999","2019-01-31 00:00:00","BAR","Bar","2006-02-06 09:20:00","40220","26","BON AIR","C1","MBRD4","NQ4 Retail Malt Beverage Drink (12 am till 4 am)","ACTIVE","","Codes and Regulations","1236921","263323"
"468","17686","Alcoholic Beverage Annual","PT'S SHOW CLUB","227 E MARKET ST ","227","E","MARKET","ST","-85.749066389700005","38.254885464300003","2018-11-30 00:00:00","BAR","Bar","2007-01-12 08:28:00","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","LD","Quota Retail Drink","ACTIVE","","Codes and Regulations","1209972","278403"
"469","17686","Alcoholic Beverage Annual","PT'S SHOW CLUB","227 E MARKET ST ","227","E","MARKET","ST","-85.749066389700005","38.254885464300003","2018-11-30 00:00:00","BAR","Bar","2007-01-12 08:28:00","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","LD4","Quota Retail Drink (12 AM - 4 AM)","ACTIVE","","Codes and Regulations","1209972","278403"
"470","17686","Alcoholic Beverage Annual","PT'S SHOW CLUB","227 E MARKET ST ","227","E","MARKET","ST","-85.749066389700005","38.254885464300003","2018-11-30 00:00:00","BAR","Bar","2007-01-12 08:28:00","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","SD","Sunday Drink","ACTIVE","","Codes and Regulations","1209972","278403"
"471","17686","Alcoholic Beverage Annual","PT'S SHOW CLUB","227 E MARKET ST ","227","E","MARKET","ST","-85.749066389700005","38.254885464300003","2018-11-30 00:00:00","BAR","Bar","2007-01-12 08:28:00","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","SBL","Supplemental Bar","ACTIVE","","Codes and Regulations","1209972","278403"
"472","6767","Alcoholic Beverage Annual","BEARNO'S BY THE BRIDGE","131 W MAIN ST ","131","W","MAIN","ST","-85.752979014499999","38.256463778099999","2018-11-30 00:00:00","RST","Restaurant / Cafe","2004-10-26 15:36:00","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","SD","Sunday Drink","ACTIVE","","Codes and Regulations","1208858","278996"
"473","17721","Alcoholic Beverage Annual","EL NOPAL FAMILY RESTAURANT","12613 TAYLORSVILLE RD 112","12613"," ","TAYLORSVILLE","RD","-85.517775439900007","38.189500896699997","2019-02-28 00:00:00","RST","Restaurant / Cafe","2007-04-03 13:46:00","40299","20","","C1","RLD","NQ2 Retail Drink (Restaurant)","ACTIVE","","Codes and Regulations","1276053","253597"
"474","17721","Alcoholic Beverage Annual","EL NOPAL FAMILY RESTAURANT","12613 TAYLORSVILLE RD 112","12613"," ","TAYLORSVILLE","RD","-85.517775439900007","38.189500896699997","2019-02-28 00:00:00","RST","Restaurant / Cafe","2007-04-03 13:46:00","40299","20","","C1","SD","Sunday Drink","ACTIVE","","Codes and Regulations","1276053","253597"
"475","6453","Alcoholic Beverage Annual","J. R.'S QUICK MART","701 CAMP ST ","701"," ","CAMP","ST","-85.743683713400003","38.2314400148","2018-10-31 00:00:00","BAR","Bar","2004-10-04 14:26:00","40203","04","SHELBY PARK","R6","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","INACTIVE","","Codes and Regulations","1211379","269841"
"476","6401","Alcoholic Beverage Annual","FLANAGAN'S ALE HOUSE","934 BAXTER AVE ","934"," ","BAXTER","AVE","-85.725448247299994","38.2414846267","2018-10-31 00:00:00","RST","Restaurant / Cafe","2004-10-01 10:59:00","40204","08","HIGHLANDS","(C2)","LD","Quota Retail Drink","ACTIVE","","Codes and Regulations","1216675","273414"
"477","13ABC1061","Alcoholic Beverage Annual","MESH RESTAURANT","3608 BROWNSBORO RD ","3608"," ","BROWNSBORO","RD","-85.671408118700001","38.264117328899999","2018-05-31 00:00:00","RST","Restaurant / Cafe","2015-02-17 10:36:08","40207","09","CRESCENT HILL","C2","RLD2","NQ2 Restaurant Liquor Drink (12 am till 2 am)","ACTIVE","","Codes and Regulations","1232321","281411"
